split_type,split_id,window_s,feature,severity_dependency_max_abs_spearman,class_signal_max_between_share,class_signal_train_median,removed,screening_rule
random,seed_20270002,90,VOL,0.5168407413886148,0.838526057065954,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,LVPZ,0.5168407413886148,0.838675226653585,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,QMWT,0.5207411642446538,0.9999998531627523,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,LSGA,0.4231740235699101,0.999948167979486,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,LSGB,0.4231740235699101,0.9999482702517809,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,QMGA,0.5207411642446538,0.9999994290457106,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,QMGB,0.5207411642446538,0.999999398183116,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,NSGA,0.5207411642446538,0.9999094824936144,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,NSGB,0.5207411642446538,0.999910089664004,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,TSAT,0.5168407413886148,0.9543845476272202,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,LVCR,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,RHBR,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,RHMT,0.5207411642446538,0.9950145687147689,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,RHFL,0.5207411642446538,0.9951530745939032,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,RH,0.4231740235699101,0.9999996440843167,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,PWNT,0.5207411642446538,0.9999898465659668,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,PWR,0.5207411642446538,0.9999888139141071,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,TFSB,0.5207411642446538,0.9999682153751872,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,TFPK,0.5207411642446538,0.9999677330789706,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,TF,0.5207411642446538,0.9999677330789706,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,PPM,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,RRCA,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,RRCB,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,90,RRCO,0.0,0.0,0.9988323535079615,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,P,0.2231366641005237,0.6425923741230765,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,TAVG,0.3468898348219283,0.7952821299881428,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,THA,0.09345637934677684,0.79103493272279,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,THB,0.09076851821866136,0.7867628296900498,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,TCA,0.39676638466700925,0.9475812281485145,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,TCB,0.3979098569070099,0.9682829713709209,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,WRCA,0.39883130036208236,0.6460523818331281,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,WRCB,0.3988334637935772,0.7087929678290777,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,PSGA,0.36415088064782003,0.9612563437196356,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,PSGB,0.5174252829731574,0.9861782570959055,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,WFWA,0.09290798206626805,0.8145397270224397,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,WFWB,0.08867949912682192,0.8266102988326036,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,WSTA,0.2137889829132131,0.8766018938237794,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,WSTB,0.18387787748382242,0.8783694403336085,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,VOL,0.22544610605466706,0.6693580948260767,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,LVPZ,0.22544605706683227,0.6693598493719763,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,QMWT,0.06778762775385212,0.7690261205763728,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,LSGA,0.3451848036716606,0.9552062521072866,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,LSGB,0.6191403131933207,0.9848398383032536,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,QMGA,0.155325898040419,0.8351517947604996,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,QMGB,0.38779914773684226,0.8275983939181343,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,NSGA,0.14007404520978242,0.6230796209650608,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,NSGB,0.19964627075558458,0.6341864508475582,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,TSAT,0.22398958369547473,0.6340309111598934,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,LVCR,0.0,0.0,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,RHBR,0.0,0.0,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,RHMT,0.33159766346866065,0.8326337101378793,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,RHFL,0.07013775657708982,0.7663851495723558,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,RH,0.176522572261961,0.682528883785105,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,PWNT,0.06172710791637402,0.8044107955548709,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,PWR,0.0678623206893692,0.7690250548686792,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,TFSB,0.0666183044358005,0.7720260854750501,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,TFPK,0.06830528969331254,0.7663743393300072,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,TF,0.06830528969331254,0.7663743393300072,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,PPM,0.0,0.0,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,RRCA,0.39883130036208236,0.6460517057861984,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,RRCB,0.3988334637935772,0.7087924321559459,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
random,seed_20270002,120,RRCO,0.3988334637935772,0.680174839731814,0.769025587722526,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,P,0.5150421181937316,0.9999999999123255,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,TAVG,0.5150421181937316,0.999999999990116,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,THA,0.5150421181937316,0.9999999999971307,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,THB,0.5150421181937316,0.999999999997131,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,TCA,0.5150421181937316,0.999999999999266,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,TCB,0.5150421181937316,0.9999999999992661,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,WRCA,0.0,0.0,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,WRCB,0.0,0.0,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,PSGA,0.5150421181937316,0.9999999999994951,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,PSGB,0.5150421181937316,0.9999999999994951,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,WFWA,0.5150421181937316,0.9999999999999998,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,WFWB,0.5150421181937316,1.0,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,WSTA,0.5150421181937316,0.9999999999999999,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,WSTB,0.43335952484085966,1.0,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,VOL,0.5150421181937316,0.9999999998669212,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,LVPZ,0.5150421181937316,0.9999999999789679,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,QMWT,0.5150421181937316,1.0,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,LSGA,0.5150421181937316,0.9999999998251644,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,LSGB,0.5150421181937316,0.9999999998252229,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,QMGA,0.5150421181937316,0.9999999999999996,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,QMGB,0.5150421181937316,0.9999999999999998,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,NSGA,0.5150421181937316,0.9999999999975561,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,NSGB,0.5150421181937316,0.9999999999975588,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,TSAT,0.5150421181937316,0.9999999996636113,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,LVCR,0.0,0.0,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,RHBR,0.0,0.0,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,RHMT,0.5150421181937316,0.9999999992673552,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,RHFL,0.5150421181937316,0.9999999991619907,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,RH,0.5150421181937316,0.9999998271297975,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,PWNT,0.5150421181937316,0.9999999999999594,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
severity_blocked,low_block,60,PWR,0.5150421181937316,0.9999999999999537,0.9999999999971309,False,train_only: severity_abs_spearman>=0.70 and class_signal<=train_median
